epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,2054.5,0.36613,1.01084,1.87933,0.87812,0.87534,0.87974,0.39747,0.47524,1.07979,2.35229,0.00145019,0.00145019,0.00145019
108,2073.71,0.34844,0.94884,1.81939,0.79686,0.91651,0.82878,0.36012,0.49188,1.04896,2.41533,0.00144088,0.00144088,0.00144088
109,2092.89,0.35021,1.01914,1.84225,0.89166,0.85981,0.87519,0.37913,0.46529,1.09516,2.35408,0.00143152,0.00143152,0.00143152
110,2111.9,0.36637,0.98597,1.86331,0.9228,0.90654,0.9098,0.40824,0.492,1.05531,2.34765,0.00142212,0.00142212,0.00142212
111,2131.14,0.36632,1.0366,1.86411,0.83539,0.85047,0.85483,0.3421,0.48523,1.11486,2.45086,0.00141267,0.00141267,0.00141267
112,2150.27,0.34997,0.96699,1.78296,0.88326,0.8972,0.90079,0.36882,0.47898,1.08974,2.45123,0.00140318,0.00140318,0.00140318
113,2169.52,0.35616,0.98305,1.8294,0.90925,0.84279,0.89294,0.41262,0.4844,1.07476,2.33864,0.00139364,0.00139364,0.00139364
114,2188.7,0.35436,0.99646,1.83139,0.84247,0.84968,0.84395,0.384,0.47764,1.12159,2.38094,0.00138406,0.00138406,0.00138406
115,2207.72,0.35534,0.98441,1.85287,0.9315,0.88969,0.90259,0.40425,0.45408,1.16148,2.26055,0.00137444,0.00137444,0.00137444
116,2226.88,0.36096,0.99099,1.82758,0.81177,0.88675,0.86391,0.35777,0.48927,1.01916,2.35662,0.00136478,0.00136478,0.00136478
117,2246.04,0.35482,0.99001,1.84177,0.80075,0.90141,0.88109,0.37777,0.46777,1.07913,2.2985,0.00135509,0.00135509,0.00135509
118,2264.99,0.34306,0.93313,1.77076,0.95142,0.91517,0.9591,0.41341,0.48113,1.01046,2.32693,0.00134535,0.00134535,0.00134535
119,2284.17,0.34459,0.96532,1.80065,0.90149,0.88785,0.9082,0.4142,0.47835,1.05926,2.30032,0.00133558,0.00133558,0.00133558
120,2303.46,0.34061,0.99823,1.78751,0.90274,0.90654,0.92748,0.40608,0.47172,1.08323,2.32644,0.00132577,0.00132577,0.00132577
121,2322.68,0.33691,0.89349,1.75362,0.93994,0.8776,0.90323,0.41503,0.47079,1.06765,2.33522,0.00131593,0.00131593,0.00131593
122,2341.8,0.33159,0.93747,1.75383,0.81551,0.90889,0.87626,0.39296,0.46369,1.05976,2.2771,0.00130605,0.00130605,0.00130605
123,2360.91,0.3461,0.91321,1.77961,0.87201,0.8972,0.89922,0.39156,0.4851,1.06108,2.35458,0.00129614,0.00129614,0.00129614
124,2380.02,0.3431,0.92277,1.81937,0.89182,0.8972,0.93255,0.43533,0.45616,1.13258,2.24293,0.0012862,0.0012862,0.0012862
125,2399.13,0.33838,0.94719,1.80844,0.79136,0.92167,0.86007,0.37985,0.46032,1.05935,2.21503,0.00127623,0.00127623,0.00127623
126,2418.21,0.35553,0.96382,1.82597,0.85915,0.91211,0.89012,0.40542,0.46017,1.02996,2.34056,0.00126623,0.00126623,0.00126623
127,2437.27,0.34439,0.96779,1.77445,0.87402,0.90773,0.90849,0.42558,0.45926,1.01469,2.26522,0.0012562,0.0012562,0.0012562
128,2456.5,0.34023,0.90977,1.76749,0.88224,0.91023,0.9147,0.39417,0.47665,1.00044,2.35514,0.00124615,0.00124615,0.00124615
129,2475.41,0.32461,0.92436,1.73271,0.86952,0.87192,0.89178,0.38034,0.47127,1.09886,2.34865,0.00123607,0.00123607,0.00123607
130,2494.27,0.35851,0.97582,1.789,0.876,0.92434,0.90716,0.40826,0.46677,1.0404,2.29745,0.00122596,0.00122596,0.00122596
131,2513.42,0.34889,0.95638,1.78361,0.84297,0.8972,0.90714,0.39745,0.47572,1.01427,2.32706,0.00121583,0.00121583,0.00121583
132,2532.59,0.34279,0.97986,1.79901,0.91602,0.91746,0.94477,0.3988,0.47458,1.05066,2.35793,0.00120568,0.00120568,0.00120568
133,2551.72,0.34405,0.91042,1.76701,0.85776,0.90174,0.89948,0.41051,0.47118,1.0407,2.34812,0.00119551,0.00119551,0.00119551
134,2570.87,0.32962,0.88861,1.73751,0.90457,0.88586,0.91754,0.41965,0.46745,1.04619,2.29418,0.00118531,0.00118531,0.00118531
135,2590.1,0.34365,0.88383,1.77896,0.83408,0.89265,0.85984,0.37431,0.47366,1.02553,2.36398,0.0011751,0.0011751,0.0011751
136,2609.31,0.33218,0.91692,1.75701,0.89902,0.8785,0.90835,0.39053,0.47197,1.05294,2.41589,0.00116487,0.00116487,0.00116487
137,2628.48,0.34256,0.94802,1.76014,0.86575,0.88785,0.87712,0.41614,0.4472,1.05456,2.2726,0.00115462,0.00115462,0.00115462
138,2647.79,0.35624,0.97474,1.81525,0.89357,0.86312,0.91052,0.42532,0.46062,1.08176,2.30839,0.00114436,0.00114436,0.00114436
139,2666.93,0.3304,0.90655,1.76218,0.88794,0.8972,0.92002,0.4011,0.46518,1.04809,2.3326,0.00113408,0.00113408,0.00113408
140,2686.16,0.33595,0.89086,1.73794,0.86774,0.92523,0.9156,0.40353,0.45067,1.0082,2.26996,0.00112379,0.00112379,0.00112379
141,2705.41,0.34214,0.93844,1.74591,0.89856,0.91065,0.92715,0.41448,0.46556,1.02373,2.28591,0.00111348,0.00111348,0.00111348
142,2724.56,0.34226,0.89352,1.79499,0.92607,0.88785,0.92878,0.42189,0.45739,0.9941,2.26076,0.00110317,0.00110317,0.00110317
143,2743.64,0.32782,0.87035,1.72289,0.94789,0.85005,0.92977,0.43126,0.47618,1.03631,2.28478,0.00109284,0.00109284,0.00109284
144,2762.87,0.3254,0.89102,1.74088,0.83299,0.88564,0.87986,0.3811,0.47165,1.02102,2.37734,0.00108251,0.00108251,0.00108251
145,2782.09,0.34575,0.95002,1.78978,0.9072,0.88785,0.90591,0.42673,0.46252,1.01332,2.28053,0.00107216,0.00107216,0.00107216
146,2801.3,0.35495,0.93828,1.83153,0.85264,0.92523,0.88701,0.38721,0.4615,1.04181,2.29482,0.00106181,0.00106181,0.00106181
147,2820.48,0.3317,0.88813,1.73959,0.88404,0.92629,0.92501,0.42353,0.46528,1.00441,2.27708,0.00105146,0.00105146,0.00105146
148,2839.67,0.33379,0.89733,1.75536,0.88578,0.8972,0.93034,0.38492,0.48073,1.05694,2.36382,0.0010411,0.0010411,0.0010411
149,2858.88,0.32746,0.93469,1.73919,0.8605,0.92237,0.89499,0.41191,0.47361,0.97337,2.29662,0.00103073,0.00103073,0.00103073
150,2878.05,0.32896,0.87893,1.70184,0.94972,0.90654,0.93621,0.42896,0.47506,1.0498,2.32001,0.00102037,0.00102037,0.00102037
151,2897.2,0.31166,0.87352,1.63701,0.86504,0.89854,0.8915,0.40891,0.47624,1.00591,2.31527,0.00101,0.00101,0.00101
152,2916.36,0.3226,0.90309,1.70083,0.87997,0.90654,0.91173,0.41543,0.46707,0.98712,2.33667,0.000999633,0.000999633,0.000999633
153,2935.67,0.32108,0.82779,1.67637,0.85162,0.91187,0.90844,0.39004,0.48064,0.98185,2.43128,0.000989267,0.000989267,0.000989267
154,2954.84,0.3343,0.91694,1.75999,0.8581,0.9043,0.88518,0.40652,0.45566,1.03603,2.33579,0.000978903,0.000978903,0.000978903
155,2973.95,0.3337,0.90764,1.7314,0.88715,0.8785,0.90354,0.4204,0.46151,1.00969,2.28214,0.000968543,0.000968543,0.000968543
156,2993.18,0.31436,0.86049,1.66959,0.90394,0.8972,0.91343,0.40932,0.47474,0.99188,2.38459,0.000958187,0.000958187,0.000958187
157,3012.33,0.32498,0.86241,1.68897,0.89853,0.91031,0.91486,0.43773,0.46178,0.9712,2.30935,0.000947837,0.000947837,0.000947837
158,3031.51,0.33299,0.87517,1.72297,0.85298,0.91589,0.9091,0.42949,0.46832,0.97951,2.34586,0.000937494,0.000937494,0.000937494
159,3050.66,0.31316,0.86319,1.656,0.85054,0.91589,0.90044,0.40881,0.47299,0.94857,2.34298,0.000927159,0.000927159,0.000927159
160,3069.77,0.31871,0.90296,1.67719,0.83896,0.91589,0.88042,0.38289,0.46656,1.0331,2.37885,0.000916833,0.000916833,0.000916833
161,3088.94,0.32307,0.93624,1.70373,0.91701,0.92942,0.93069,0.42565,0.46636,1.01579,2.33607,0.000906517,0.000906517,0.000906517
162,3108.11,0.33105,0.87944,1.75347,0.88396,0.8972,0.93636,0.40844,0.47541,0.97639,2.38218,0.000896212,0.000896212,0.000896212
163,3127.19,0.32652,0.82673,1.72988,0.89687,0.88785,0.92442,0.41746,0.48236,0.95165,2.40951,0.00088592,0.00088592,0.00088592
164,3146.34,0.32812,0.8637,1.71723,0.88274,0.91464,0.9069,0.40994,0.48828,0.95237,2.46394,0.000875642,0.000875642,0.000875642
165,3165.43,0.33024,0.85976,1.71475,0.86552,0.90654,0.89306,0.402,0.46058,0.98966,2.36291,0.000865378,0.000865378,0.000865378
