epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,2079.09,0.15143,0.68474,1.12488,0.92918,0.8584,0.92255,0.44426,0.24779,0.88724,1.6201,0.000723859,0.000723859,0.000723859
180,2090.65,0.1463,0.6557,1.07669,0.94469,0.90654,0.95724,0.45924,0.24685,0.87899,1.6161,0.00071395,0.00071395,0.00071395
181,2102.31,0.14681,0.64506,1.08058,0.92392,0.90792,0.94875,0.44858,0.25027,0.87683,1.66485,0.000704073,0.000704073,0.000704073
182,2113.88,0.14728,0.65936,1.07966,0.91324,0.88541,0.93985,0.45087,0.25109,0.88456,1.67698,0.00069423,0.00069423,0.00069423
183,2125.44,0.14094,0.63978,1.07808,0.94226,0.86916,0.94726,0.44824,0.24619,0.92131,1.61028,0.000684422,0.000684422,0.000684422
184,2136.94,0.14308,0.64388,1.08379,0.9283,0.90654,0.95618,0.46544,0.24718,0.86876,1.61331,0.000674649,0.000674649,0.000674649
185,2148.47,0.14459,0.62542,1.08379,0.9207,0.91589,0.94958,0.43611,0.24914,0.83912,1.68047,0.000664914,0.000664914,0.000664914
186,2160,0.13807,0.63441,1.06347,0.92607,0.90654,0.95959,0.46154,0.24664,0.85347,1.62077,0.000655216,0.000655216,0.000655216
187,2171.62,0.14612,0.65474,1.09547,0.94515,0.90654,0.9375,0.44636,0.25168,0.87565,1.67933,0.000645557,0.000645557,0.000645557
188,2183.1,0.14184,0.60734,1.07204,0.95944,0.85981,0.92497,0.45587,0.2507,0.92571,1.64366,0.000635938,0.000635938,0.000635938
189,2194.58,0.14159,0.65041,1.09075,0.94834,0.88785,0.94239,0.4357,0.25155,0.88363,1.70266,0.00062636,0.00062636,0.00062636
190,2206.08,0.14272,0.66445,1.0788,0.95051,0.8972,0.95778,0.45765,0.24992,0.8961,1.66541,0.000616824,0.000616824,0.000616824
191,2217.57,0.13827,0.64068,1.07142,0.96963,0.89522,0.95065,0.46343,0.24603,0.91699,1.63531,0.000607331,0.000607331,0.000607331
192,2229.06,0.1474,0.64797,1.08615,0.97445,0.8785,0.96544,0.45486,0.25036,0.88521,1.66049,0.000597882,0.000597882,0.000597882
193,2240.84,0.14602,0.66883,1.08411,0.93681,0.88785,0.93747,0.44135,0.24865,0.84815,1.65659,0.000588479,0.000588479,0.000588479
194,2252.42,0.14059,0.64781,1.08206,0.95994,0.89588,0.93956,0.46032,0.24808,0.83799,1.70434,0.000579121,0.000579121,0.000579121
195,2263.99,0.1428,0.66799,1.08151,0.95141,0.91499,0.94816,0.45274,0.24708,0.86867,1.67367,0.000569811,0.000569811,0.000569811
196,2275.52,0.13803,0.62401,1.05738,0.95538,0.90654,0.94206,0.45688,0.24388,0.8685,1.68703,0.000560549,0.000560549,0.000560549
197,2287.06,0.13428,0.61987,1.05101,0.94896,0.88785,0.92312,0.43511,0.24919,0.88759,1.70276,0.000551337,0.000551337,0.000551337
198,2298.58,0.13748,0.62992,1.05434,0.93131,0.90654,0.92814,0.46506,0.24425,0.86561,1.66459,0.000542175,0.000542175,0.000542175
199,2310.13,0.14,0.64033,1.07274,0.94075,0.89035,0.94417,0.45635,0.24766,0.85101,1.70338,0.000533064,0.000533064,0.000533064
200,2321.81,0.13646,0.63607,1.05863,0.94485,0.8785,0.92907,0.42798,0.2491,0.83145,1.73005,0.000524005,0.000524005,0.000524005
201,2333.32,0.13552,0.6202,1.06686,0.96037,0.906,0.96548,0.4591,0.24681,0.82514,1.65212,0.000515,0.000515,0.000515
202,2344.91,0.13904,0.63801,1.06548,0.94104,0.89496,0.95369,0.47434,0.24696,0.85467,1.67866,0.000506049,0.000506049,0.000506049
203,2356.53,0.13295,0.61365,1.04274,0.93475,0.92523,0.96563,0.45152,0.24801,0.81472,1.68975,0.000497153,0.000497153,0.000497153
204,2368.08,0.13999,0.61993,1.06018,0.95079,0.90295,0.95176,0.45084,0.25235,0.8234,1.71729,0.000488314,0.000488314,0.000488314
205,2379.68,0.13809,0.61264,1.05432,0.95051,0.89754,0.94769,0.45593,0.2493,0.85742,1.73587,0.000479531,0.000479531,0.000479531
206,2391.24,0.13576,0.62307,1.04767,0.95393,0.86916,0.93761,0.46219,0.24594,0.89383,1.68379,0.000470807,0.000470807,0.000470807
207,2402.93,0.13351,0.62893,1.05535,0.94865,0.8785,0.94164,0.45327,0.24684,0.86691,1.67222,0.000462142,0.000462142,0.000462142
208,2414.49,0.14352,0.64748,1.08588,0.94852,0.90654,0.94802,0.44429,0.24834,0.85449,1.73219,0.000453537,0.000453537,0.000453537
209,2426.1,0.13724,0.62645,1.05402,0.96992,0.90654,0.95649,0.45907,0.25023,0.88204,1.73652,0.000444994,0.000444994,0.000444994
210,2437.73,0.13286,0.61722,1.0565,0.93039,0.88785,0.9273,0.45683,0.24912,0.83899,1.71012,0.000436512,0.000436512,0.000436512
211,2449.4,0.13588,0.61419,1.05865,0.95871,0.8972,0.94264,0.45959,0.253,0.84872,1.68323,0.000428093,0.000428093,0.000428093
212,2460.93,0.13464,0.5967,1.05467,0.91347,0.8972,0.93583,0.4469,0.25111,0.80863,1.72121,0.000419737,0.000419737,0.000419737
213,2472.44,0.13326,0.61773,1.03971,0.961,0.91589,0.96343,0.47115,0.2513,0.8373,1.67144,0.000411447,0.000411447,0.000411447
214,2484.1,0.1351,0.61885,1.05941,0.94811,0.88785,0.93036,0.46775,0.25037,0.86847,1.68418,0.000403222,0.000403222,0.000403222
215,2495.63,0.12826,0.58912,1.02414,0.95976,0.88785,0.95534,0.46139,0.25291,0.83485,1.7035,0.000395064,0.000395064,0.000395064
216,2506.99,0.13582,0.60256,1.04478,0.95519,0.8785,0.94694,0.46937,0.25618,0.81245,1.72787,0.000386973,0.000386973,0.000386973
217,2518.35,0.13642,0.6078,1.05121,0.96716,0.8785,0.94767,0.4752,0.25514,0.82891,1.71062,0.00037895,0.00037895,0.00037895
218,2529.73,0.12905,0.6106,1.03429,0.96024,0.90282,0.95098,0.46614,0.25332,0.84998,1.70064,0.000370997,0.000370997,0.000370997
219,2541.08,0.12993,0.60096,1.03602,0.95959,0.90654,0.9435,0.45606,0.25553,0.84647,1.75668,0.000363114,0.000363114,0.000363114
220,2552.57,0.13446,0.59695,1.05221,0.9454,0.8972,0.93218,0.4736,0.25362,0.87203,1.71932,0.000355301,0.000355301,0.000355301
221,2563.92,0.12819,0.59872,1.0342,0.96727,0.88785,0.94867,0.46655,0.2547,0.8054,1.77434,0.000347561,0.000347561,0.000347561
222,2575.27,0.13807,0.61326,1.07052,0.96519,0.90654,0.96811,0.46153,0.25209,0.80433,1.70821,0.000339893,0.000339893,0.000339893
223,2586.65,0.12961,0.58879,1.03185,0.95997,0.89647,0.94288,0.46375,0.25218,0.78939,1.71323,0.000332298,0.000332298,0.000332298
224,2598.16,0.13616,0.60965,1.0493,0.9502,0.90654,0.95044,0.46284,0.25622,0.80839,1.73278,0.000324778,0.000324778,0.000324778
225,2609.66,0.13177,0.57949,1.0409,0.9288,0.91589,0.95087,0.46421,0.25645,0.8171,1.72513,0.000317333,0.000317333,0.000317333
226,2621.29,0.13369,0.59206,1.05932,0.93142,0.88849,0.93633,0.46618,0.25744,0.83322,1.74953,0.000309964,0.000309964,0.000309964
227,2632.87,0.13519,0.59502,1.05536,0.94224,0.91471,0.94218,0.46387,0.25745,0.79765,1.7381,0.000302672,0.000302672,0.000302672
228,2644.46,0.12823,0.58587,1.03338,0.93991,0.92523,0.95939,0.47023,0.25316,0.79893,1.71679,0.000295457,0.000295457,0.000295457
229,2656,0.13267,0.602,1.03894,0.94138,0.90057,0.96009,0.46166,0.25538,0.81432,1.73967,0.000288321,0.000288321,0.000288321
230,2667.55,0.12951,0.60012,1.0272,0.94027,0.8972,0.94673,0.46062,0.2558,0.79867,1.76653,0.000281264,0.000281264,0.000281264
231,2679.07,0.1299,0.59019,1.04111,0.94912,0.90654,0.94635,0.46245,0.2526,0.85644,1.72587,0.000274287,0.000274287,0.000274287
232,2690.72,0.13108,0.57539,1.02666,0.93935,0.90654,0.93937,0.46491,0.2496,0.80414,1.71362,0.00026739,0.00026739,0.00026739
233,2702.24,0.13031,0.59189,1.03871,0.92915,0.91589,0.935,0.47026,0.25259,0.83457,1.75673,0.000260575,0.000260575,0.000260575
234,2713.83,0.12468,0.5682,1.01986,0.91376,0.89127,0.92174,0.47068,0.25096,0.86233,1.70287,0.000253842,0.000253842,0.000253842
235,2725.44,0.12552,0.56944,1.02133,0.94162,0.90449,0.94426,0.46694,0.25367,0.84823,1.72993,0.000247192,0.000247192,0.000247192
236,2737.04,0.12893,0.60064,1.0302,0.90073,0.90654,0.9328,0.45549,0.25501,0.82434,1.76461,0.000240625,0.000240625,0.000240625
237,2748.57,0.12477,0.57443,1.02287,0.90999,0.8972,0.92848,0.45046,0.25307,0.8426,1.76731,0.000234143,0.000234143,0.000234143
238,2760.26,0.13598,0.63597,1.05143,0.93131,0.88698,0.93489,0.4633,0.25396,0.87521,1.75286,0.000227747,0.000227747,0.000227747
239,2771.8,0.1265,0.5716,1.04133,0.94892,0.86815,0.92615,0.47376,0.2525,0.87733,1.70799,0.000221435,0.000221435,0.000221435
240,2783.28,0.13201,0.61232,1.04151,0.93636,0.8785,0.92186,0.46487,0.25474,0.86662,1.73818,0.000215211,0.000215211,0.000215211
241,2794.75,0.13179,0.60955,1.04697,0.92692,0.90654,0.92999,0.45836,0.25782,0.84238,1.78819,0.000209073,0.000209073,0.000209073
242,2806.23,0.12406,0.60137,1.02496,0.91523,0.90819,0.92636,0.46878,0.25473,0.83577,1.74634,0.000203023,0.000203023,0.000203023
243,2817.71,0.12587,0.56895,1.02544,0.90801,0.92249,0.93536,0.47228,0.25525,0.83303,1.74252,0.000197062,0.000197062,0.000197062
244,2829.21,0.12934,0.57052,1.044,0.94835,0.858,0.92698,0.47885,0.25303,0.84393,1.73264,0.00019119,0.00019119,0.00019119
245,2840.98,0.12838,0.59813,1.0378,0.90678,0.90908,0.93482,0.47418,0.25049,0.83329,1.71847,0.000185408,0.000185408,0.000185408
246,2852.47,0.1279,0.57938,1.0269,0.92268,0.89228,0.92838,0.4721,0.25037,0.81345,1.72807,0.000179716,0.000179716,0.000179716
247,2863.99,0.12564,0.58808,1.02869,0.9319,0.89523,0.93184,0.47355,0.25169,0.8299,1.74882,0.000174115,0.000174115,0.000174115
248,2875.52,0.11858,0.55294,1.00545,0.9222,0.8862,0.93125,0.46544,0.25299,0.8282,1.75739,0.000168606,0.000168606,0.000168606
249,2886.99,0.12755,0.59033,1.02632,0.93184,0.89444,0.92715,0.45482,0.25341,0.82216,1.77011,0.000163189,0.000163189,0.000163189
250,2898.57,0.12673,0.59487,1.02502,0.91413,0.8954,0.93091,0.46801,0.25207,0.84064,1.75005,0.000157865,0.000157865,0.000157865
251,2910.1,0.12785,0.61137,1.03707,0.92238,0.8885,0.93351,0.47301,0.2513,0.84373,1.76192,0.000152635,0.000152635,0.000152635
252,2921.76,0.12713,0.58668,1.0301,0.94878,0.86569,0.9315,0.46933,0.25224,0.84035,1.75723,0.000147498,0.000147498,0.000147498
253,2933.2,0.1229,0.563,1.01883,0.92253,0.8785,0.93173,0.46368,0.25166,0.84091,1.76879,0.000142456,0.000142456,0.000142456
254,2944.63,0.12322,0.54444,1.02279,0.93055,0.87658,0.93213,0.47909,0.25204,0.84597,1.74206,0.00013751,0.00013751,0.00013751
255,2956.16,0.12226,0.56476,1.00935,0.93831,0.8785,0.93781,0.47884,0.2502,0.86037,1.72918,0.000132658,0.000132658,0.000132658
256,2967.68,0.12707,0.60348,1.03147,0.9231,0.89743,0.938,0.47343,0.25247,0.86875,1.75275,0.000127904,0.000127904,0.000127904
257,2979.18,0.12059,0.5632,1.00413,0.94012,0.8804,0.9397,0.47229,0.2506,0.84181,1.76294,0.000123245,0.000123245,0.000123245
258,2990.62,0.12673,0.57979,1.04059,0.91375,0.91589,0.94191,0.47986,0.25176,0.83767,1.7484,0.000118684,0.000118684,0.000118684
259,3002.09,0.12511,0.56605,1.01581,0.92378,0.9062,0.94228,0.46274,0.25431,0.82097,1.77611,0.000114221,0.000114221,0.000114221
260,3013.55,0.12388,0.56257,1.01029,0.94246,0.88785,0.94282,0.46975,0.25257,0.81639,1.76292,0.000109856,0.000109856,0.000109856
261,3025.04,0.12757,0.58605,1.04428,0.92475,0.91882,0.9564,0.47223,0.25178,0.82638,1.73131,0.00010559,0.00010559,0.00010559
262,3036.47,0.12575,0.57084,1.01666,0.91602,0.8972,0.94458,0.47177,0.25188,0.84074,1.73328,0.000101423,0.000101423,0.000101423
263,3047.94,0.12198,0.57247,1.01971,0.94013,0.88785,0.94336,0.47395,0.25415,0.84896,1.74976,9.73555e-05,9.73555e-05,9.73555e-05
264,3059.37,0.12406,0.58187,1.01049,0.9415,0.90243,0.94497,0.4708,0.25394,0.83117,1.7547,9.33881e-05,9.33881e-05,9.33881e-05
265,3070.73,0.12135,0.54331,0.99737,0.94104,0.89494,0.94139,0.47216,0.25479,0.82807,1.76781,8.95213e-05,8.95213e-05,8.95213e-05
266,3082.41,0.12116,0.59303,1.01383,0.94994,0.88681,0.94008,0.4745,0.25331,0.84173,1.77095,8.57554e-05,8.57554e-05,8.57554e-05
267,3093.95,0.12568,0.56293,1.02192,0.95581,0.88785,0.94898,0.46598,0.25377,0.84039,1.76746,8.20908e-05,8.20908e-05,8.20908e-05
268,3105.51,0.12223,0.56013,1.00966,0.95685,0.88785,0.94942,0.47423,0.25372,0.83701,1.765,7.8528e-05,7.8528e-05,7.8528e-05
269,3117.03,0.12265,0.56741,1.00867,0.94955,0.88785,0.93549,0.47018,0.25483,0.83655,1.78399,7.50674e-05,7.50674e-05,7.50674e-05
270,3128.52,0.12023,0.57678,1.00872,0.93126,0.88624,0.92794,0.46986,0.25495,0.83228,1.78156,7.17093e-05,7.17093e-05,7.17093e-05
271,3139.98,0.12863,0.58172,1.02958,0.94095,0.89355,0.9376,0.46796,0.25324,0.83734,1.75834,6.8454e-05,6.8454e-05,6.8454e-05
272,3151.47,0.12733,0.57422,1.0329,0.93771,0.88785,0.93565,0.47049,0.25304,0.84147,1.74901,6.53021e-05,6.53021e-05,6.53021e-05
273,3163.13,0.118,0.52966,0.99239,0.93008,0.8785,0.92839,0.47439,0.25152,0.85686,1.7679,6.22537e-05,6.22537e-05,6.22537e-05
274,3174.62,0.11662,0.5506,0.99816,0.93983,0.86916,0.92774,0.46463,0.25234,0.84788,1.7786,5.93093e-05,5.93093e-05,5.93093e-05
275,3186.11,0.12153,0.5724,1.01252,0.95711,0.8972,0.94592,0.46634,0.25287,0.84328,1.76727,5.64691e-05,5.64691e-05,5.64691e-05
276,3197.67,0.12228,0.55227,1.01131,0.94695,0.88785,0.93444,0.45872,0.25302,0.84285,1.7628,5.37334e-05,5.37334e-05,5.37334e-05
277,3209.17,0.12193,0.54739,1.01812,0.94563,0.88785,0.93924,0.47389,0.25259,0.83336,1.75744,5.11027e-05,5.11027e-05,5.11027e-05
278,3220.65,0.1274,0.56912,1.0405,0.94951,0.90654,0.94816,0.47594,0.25175,0.84563,1.74261,4.85771e-05,4.85771e-05,4.85771e-05
279,3232.31,0.12798,0.58785,1.03735,0.93276,0.91589,0.94862,0.47563,0.25194,0.85575,1.7272,4.61569e-05,4.61569e-05,4.61569e-05
280,3243.83,0.12327,0.55552,1.00971,0.94064,0.88866,0.94388,0.47888,0.25241,0.84941,1.73663,4.38424e-05,4.38424e-05,4.38424e-05
281,3255.36,0.12581,0.58248,1.0239,0.94112,0.89628,0.93616,0.47447,0.25262,0.84164,1.7534,4.16339e-05,4.16339e-05,4.16339e-05
282,3266.92,0.12287,0.56161,1.00552,0.94525,0.88785,0.93386,0.46951,0.25207,0.83807,1.74067,3.95315e-05,3.95315e-05,3.95315e-05
283,3278.46,0.12175,0.5604,1.00388,0.94987,0.88546,0.93536,0.47424,0.25307,0.84255,1.73431,3.75356e-05,3.75356e-05,3.75356e-05
284,3290,0.12317,0.56133,1.01709,0.95553,0.8972,0.94646,0.47805,0.25188,0.8437,1.72912,3.56463e-05,3.56463e-05,3.56463e-05
285,3301.64,0.12124,0.55834,1.00921,0.94987,0.88552,0.93507,0.47113,0.2535,0.85268,1.7477,3.38639e-05,3.38639e-05,3.38639e-05
286,3313.23,0.1219,0.54918,1.0077,0.9498,0.88422,0.93561,0.47166,0.25354,0.85581,1.75549,3.21885e-05,3.21885e-05,3.21885e-05
287,3324.84,0.12299,0.56084,1.01896,0.94039,0.8785,0.93698,0.46877,0.25325,0.84832,1.74742,3.06204e-05,3.06204e-05,3.06204e-05
288,3336.42,0.11994,0.57594,1.00748,0.94035,0.88785,0.93792,0.47061,0.25282,0.85032,1.73947,2.91596e-05,2.91596e-05,2.91596e-05
289,3348.02,0.12154,0.56071,1.005,0.95021,0.89183,0.94782,0.47183,0.25203,0.85359,1.73401,2.78064e-05,2.78064e-05,2.78064e-05
290,3359.54,0.12828,0.56701,1.03181,0.95024,0.88785,0.94765,0.47357,0.25133,0.84962,1.7298,2.6561e-05,2.6561e-05,2.6561e-05
291,3372.36,0.12251,0.5358,1.01376,0.90859,0.8785,0.92115,0.45648,0.25308,0.87,1.74864,2.54233e-05,2.54233e-05,2.54233e-05
292,3383.93,0.11801,0.52872,0.98776,0.89324,0.8785,0.91129,0.45459,0.25303,0.88595,1.74862,2.43937e-05,2.43937e-05,2.43937e-05
293,3395.41,0.12146,0.54193,0.99514,0.90852,0.85981,0.90709,0.45054,0.25284,0.88147,1.74964,2.34721e-05,2.34721e-05,2.34721e-05
294,3406.89,0.1223,0.54509,1.00493,0.90899,0.85981,0.9092,0.45165,0.25291,0.88434,1.74441,2.26587e-05,2.26587e-05,2.26587e-05
295,3418.35,0.1185,0.52493,0.99664,0.91053,0.85604,0.90838,0.45235,0.25311,0.88568,1.74633,2.19535e-05,2.19535e-05,2.19535e-05
296,3429.89,0.11884,0.52071,0.99944,0.90506,0.8785,0.91308,0.45421,0.25351,0.87734,1.75316,2.13568e-05,2.13568e-05,2.13568e-05
297,3441.71,0.12209,0.54425,1.00155,0.90407,0.86916,0.91248,0.45266,0.25383,0.87621,1.75415,2.08684e-05,2.08684e-05,2.08684e-05
298,3453.33,0.11926,0.5404,0.99943,0.89602,0.85981,0.9054,0.45362,0.25392,0.88255,1.75508,2.04885e-05,2.04885e-05,2.04885e-05
299,3464.89,0.11925,0.52082,0.99864,0.9031,0.85981,0.91046,0.4544,0.25303,0.87686,1.75082,2.02171e-05,2.02171e-05,2.02171e-05
300,3476.47,0.12018,0.53042,1.0142,0.90782,0.85981,0.90798,0.45524,0.25327,0.87693,1.74578,2.00543e-05,2.00543e-05,2.00543e-05
