epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,4742.29,1.15869,0.61444,1.11486,0.94669,0.82987,0.89389,0.44695,1.74292,0.81854,1.62779,0.00069423,0.00069423,0.00069423
183,4757.28,1.23621,0.63455,1.17823,0.91043,0.86916,0.90289,0.45009,1.75463,0.73073,1.63642,0.000684422,0.000684422,0.000684422
184,4771.34,1.17868,0.62568,1.12313,0.95612,0.8785,0.93948,0.44988,1.68661,0.75183,1.54767,0.000674649,0.000674649,0.000674649
185,4785.12,1.15677,0.62723,1.1111,0.91902,0.84854,0.91715,0.46592,1.72356,0.73257,1.60152,0.000664914,0.000664914,0.000664914
186,4799.17,1.16821,0.61079,1.12298,0.95442,0.84112,0.91476,0.4639,1.72114,0.76269,1.60965,0.000655216,0.000655216,0.000655216
187,4814.02,1.17282,0.64008,1.14942,0.96795,0.84112,0.92396,0.46466,1.73781,0.77789,1.63268,0.000645557,0.000645557,0.000645557
188,4828.87,1.17,0.62663,1.13213,0.93924,0.86679,0.93208,0.4691,1.71878,0.74255,1.60193,0.000635938,0.000635938,0.000635938
189,4843.16,1.16581,0.63414,1.12756,0.96863,0.86583,0.92844,0.45545,1.7479,0.7463,1.63627,0.00062636,0.00062636,0.00062636
190,4857.4,1.17987,0.63498,1.13158,0.93806,0.84112,0.90593,0.44796,1.73911,0.73176,1.62018,0.000616824,0.000616824,0.000616824
191,4871.38,1.17488,0.62687,1.11459,0.93729,0.83178,0.9231,0.47446,1.67036,0.72386,1.5851,0.000607331,0.000607331,0.000607331
192,4885.02,1.14291,0.59681,1.14563,0.92795,0.84257,0.91991,0.4673,1.69097,0.75017,1.56777,0.000597882,0.000597882,0.000597882
193,4899.33,1.14773,0.59849,1.13642,0.94717,0.84112,0.91243,0.47029,1.69426,0.77394,1.58364,0.000588479,0.000588479,0.000588479
194,4913.01,1.14688,0.6251,1.12645,0.9335,0.85047,0.91543,0.46715,1.69763,0.75792,1.57755,0.000579121,0.000579121,0.000579121
195,4927.08,1.16664,0.64665,1.12511,0.94766,0.84604,0.91095,0.4847,1.67775,0.75669,1.5777,0.000569811,0.000569811,0.000569811
196,4941.35,1.15472,0.61742,1.13247,0.96806,0.84971,0.91059,0.46583,1.71826,0.73801,1.61135,0.000560549,0.000560549,0.000560549
197,4956.62,1.14383,0.60028,1.14114,0.97508,0.86916,0.93768,0.48255,1.71473,0.73192,1.59597,0.000551337,0.000551337,0.000551337
198,4970.34,1.12415,0.59009,1.12274,0.95775,0.82243,0.91817,0.47954,1.68587,0.76754,1.56413,0.000542175,0.000542175,0.000542175
199,4984.25,1.14871,0.61116,1.12671,0.95823,0.85767,0.92512,0.47407,1.68724,0.7594,1.56064,0.000533064,0.000533064,0.000533064
200,4998.95,1.16213,0.64119,1.10868,0.96198,0.85981,0.94806,0.47703,1.71574,0.73464,1.58391,0.000524005,0.000524005,0.000524005
201,5013.18,1.14015,0.5832,1.10579,0.96784,0.84372,0.9439,0.4861,1.72503,0.73165,1.60307,0.000515,0.000515,0.000515
202,5027.9,1.16181,0.64026,1.11873,0.94813,0.8785,0.94029,0.48068,1.69814,0.70712,1.59657,0.000506049,0.000506049,0.000506049
203,5043.13,1.12388,0.6317,1.10303,0.93964,0.87302,0.93033,0.48783,1.71338,0.71158,1.62472,0.000497153,0.000497153,0.000497153
204,5057.1,1.18077,0.62373,1.12946,0.96816,0.84112,0.92938,0.48297,1.70518,0.71936,1.59688,0.000488314,0.000488314,0.000488314
205,5071.41,1.11513,0.59285,1.09956,0.9375,0.88785,0.9534,0.48229,1.72599,0.70996,1.60084,0.000479531,0.000479531,0.000479531
206,5085.33,1.14521,0.59079,1.11893,0.93975,0.87465,0.93465,0.47087,1.75495,0.74441,1.62953,0.000470807,0.000470807,0.000470807
207,5099.76,1.05832,0.56796,1.0759,0.94964,0.88111,0.94741,0.49704,1.73116,0.74238,1.58688,0.000462142,0.000462142,0.000462142
208,5114.73,1.09575,0.6095,1.0952,0.94111,0.89619,0.94783,0.4941,1.6755,0.70421,1.54654,0.000453537,0.000453537,0.000453537
209,5128.34,1.12417,0.59803,1.0986,0.9366,0.86916,0.92885,0.47905,1.7162,0.73547,1.56882,0.000444994,0.000444994,0.000444994
210,5142.72,1.0824,0.59469,1.10354,0.9316,0.8911,0.94853,0.475,1.728,0.73772,1.60323,0.000436512,0.000436512,0.000436512
211,5157.52,1.09408,0.59363,1.09532,0.96859,0.86475,0.94717,0.47516,1.73491,0.75712,1.62462,0.000428093,0.000428093,0.000428093
212,5172.29,1.08074,0.56464,1.08865,0.95918,0.87842,0.93448,0.48453,1.73669,0.74439,1.61401,0.000419737,0.000419737,0.000419737
213,5186.22,1.11786,0.60543,1.10283,0.95154,0.86916,0.94946,0.48374,1.72208,0.73181,1.60183,0.000411447,0.000411447,0.000411447
214,5200.74,1.08231,0.59431,1.09358,0.96814,0.85047,0.93424,0.47487,1.73113,0.73317,1.61629,0.000403222,0.000403222,0.000403222
215,5214.81,1.06714,0.55978,1.07199,0.97007,0.85981,0.94363,0.47498,1.72506,0.73223,1.60972,0.000395064,0.000395064,0.000395064
216,5228.66,1.07566,0.56621,1.09914,0.94809,0.85356,0.93026,0.47852,1.75692,0.73615,1.62052,0.000386973,0.000386973,0.000386973
217,5242.27,1.05649,0.56257,1.09575,0.96323,0.85047,0.93683,0.49832,1.71974,0.72378,1.59788,0.00037895,0.00037895,0.00037895
218,5256.56,1.06761,0.58376,1.10699,0.95564,0.8785,0.9448,0.49477,1.72493,0.72175,1.61826,0.000370997,0.000370997,0.000370997
219,5270.79,1.07059,0.59555,1.09032,0.95626,0.88785,0.94964,0.48819,1.7353,0.70132,1.63703,0.000363114,0.000363114,0.000363114
220,5285.06,1.08443,0.59486,1.11968,0.94956,0.87979,0.95608,0.48708,1.73378,0.68463,1.64245,0.000355301,0.000355301,0.000355301
221,5299.24,1.08656,0.5753,1.12179,0.93948,0.87048,0.94065,0.48643,1.73288,0.69015,1.64755,0.000347561,0.000347561,0.000347561
222,5312.95,1.09725,0.59256,1.10742,0.94117,0.8971,0.95192,0.48518,1.7064,0.69914,1.59918,0.000339893,0.000339893,0.000339893
223,5326.82,1.07868,0.56283,1.08939,0.91099,0.8972,0.94131,0.48423,1.7328,0.69009,1.61071,0.000332298,0.000332298,0.000332298
224,5340.6,1.08936,0.60177,1.09359,0.8948,0.8972,0.9514,0.48975,1.7252,0.68297,1.61103,0.000324778,0.000324778,0.000324778
225,5354.65,1.05689,0.57035,1.09116,0.89984,0.8972,0.94388,0.49163,1.72935,0.69224,1.62071,0.000317333,0.000317333,0.000317333
226,5369.56,1.06084,0.57877,1.06168,0.92223,0.88665,0.95468,0.49703,1.72307,0.70022,1.62351,0.000309964,0.000309964,0.000309964
227,5383.66,1.07995,0.61303,1.07818,0.93895,0.86246,0.9472,0.47849,1.75033,0.68827,1.65061,0.000302672,0.000302672,0.000302672
228,5397.33,1.09411,0.59235,1.07019,0.94046,0.88579,0.94678,0.48184,1.76021,0.70142,1.64638,0.000295457,0.000295457,0.000295457
229,5411.64,1.07331,0.57062,1.08677,0.92824,0.8972,0.95918,0.49352,1.72656,0.7,1.61719,0.000288321,0.000288321,0.000288321
230,5426.59,1.08359,0.58704,1.08563,0.89802,0.88785,0.94895,0.49,1.73445,0.6993,1.64312,0.000281264,0.000281264,0.000281264
231,5441.11,1.06188,0.55652,1.07517,0.92993,0.86829,0.95023,0.4834,1.76801,0.71528,1.66247,0.000274287,0.000274287,0.000274287
232,5456.28,1.07481,0.55732,1.07868,0.94861,0.86267,0.95712,0.48607,1.75973,0.71066,1.64518,0.00026739,0.00026739,0.00026739
233,5470.38,1.07856,0.57164,1.11399,0.96758,0.83674,0.94115,0.48799,1.73227,0.70765,1.63989,0.000260575,0.000260575,0.000260575
234,5485.28,1.0524,0.5527,1.07807,0.93917,0.86576,0.93889,0.48624,1.7238,0.72267,1.62409,0.000253842,0.000253842,0.000253842
235,5500.43,1.03618,0.56629,1.05738,0.94413,0.86916,0.95488,0.48708,1.70715,0.70202,1.60179,0.000247192,0.000247192,0.000247192
236,5514.05,1.08536,0.58496,1.08989,0.94946,0.87783,0.95698,0.49258,1.71292,0.68748,1.62373,0.000240625,0.000240625,0.000240625
237,5527.85,1.06162,0.5494,1.09398,0.96897,0.87544,0.95887,0.50366,1.70916,0.69126,1.62297,0.000234143,0.000234143,0.000234143
238,5541.45,1.02432,0.55773,1.07479,0.97535,0.86916,0.9574,0.49575,1.72036,0.70481,1.61916,0.000227747,0.000227747,0.000227747
239,5555.27,1.02647,0.54796,1.07548,0.96839,0.85902,0.95495,0.49587,1.70726,0.70428,1.60944,0.000221435,0.000221435,0.000221435
240,5569.42,1.03645,0.55657,1.06005,0.93403,0.86916,0.93546,0.49411,1.71529,0.71914,1.62544,0.000215211,0.000215211,0.000215211
241,5583.99,1.05783,0.59325,1.08823,0.9444,0.85981,0.93618,0.48057,1.71958,0.71447,1.62132,0.000209073,0.000209073,0.000209073
242,5598.68,1.08552,0.56108,1.1082,0.9495,0.84112,0.93897,0.48356,1.69899,0.72694,1.59688,0.000203023,0.000203023,0.000203023
243,5612.36,1.06975,0.59853,1.07412,0.94558,0.86916,0.9487,0.49815,1.70223,0.72054,1.60527,0.000197062,0.000197062,0.000197062
244,5626.25,1.01359,0.55862,1.04289,0.94145,0.85981,0.9494,0.48876,1.71287,0.73825,1.60268,0.00019119,0.00019119,0.00019119
245,5640.67,1.06265,0.55187,1.07419,0.96634,0.86916,0.95813,0.486,1.72848,0.72781,1.64059,0.000185408,0.000185408,0.000185408
246,5654.85,1.05169,0.58957,1.08389,0.96022,0.85047,0.94448,0.49101,1.72015,0.7086,1.64013,0.000179716,0.000179716,0.000179716
247,5669.09,1.01989,0.5301,1.06031,0.97717,0.86916,0.95531,0.49884,1.71729,0.69864,1.63533,0.000174115,0.000174115,0.000174115
248,5683.37,1.01508,0.5584,1.07545,0.97445,0.86916,0.94717,0.4869,1.72747,0.69942,1.63691,0.000168606,0.000168606,0.000168606
249,5697.91,1.04271,0.58696,1.08225,0.94931,0.87514,0.94846,0.48575,1.71074,0.69817,1.61732,0.000163189,0.000163189,0.000163189
250,5711.7,1.06003,0.55976,1.08234,0.92418,0.91136,0.95705,0.49109,1.7062,0.70076,1.6145,0.000157865,0.000157865,0.000157865
251,5726.12,1.04456,0.56118,1.07306,0.98017,0.8785,0.95913,0.49143,1.72776,0.69417,1.62081,0.000152635,0.000152635,0.000152635
252,5739.97,1.01968,0.56167,1.0569,0.97898,0.87042,0.94882,0.47452,1.7426,0.70457,1.63805,0.000147498,0.000147498,0.000147498
253,5754.73,1.00489,0.57058,1.06985,0.95859,0.8654,0.94004,0.48543,1.73512,0.69526,1.63416,0.000142456,0.000142456,0.000142456
254,5769.39,1.02984,0.57367,1.06702,0.97137,0.85981,0.94733,0.48438,1.7327,0.7079,1.63628,0.00013751,0.00013751,0.00013751
255,5784.48,1.0127,0.54697,1.04877,0.95787,0.86916,0.94831,0.49406,1.71613,0.71126,1.62934,0.000132658,0.000132658,0.000132658
256,5799.04,1.0069,0.54025,1.06599,0.95001,0.84112,0.93147,0.48885,1.71781,0.72137,1.64128,0.000127904,0.000127904,0.000127904
257,5813.13,1.03202,0.56224,1.0934,0.96477,0.85047,0.93042,0.49552,1.70909,0.71829,1.6248,0.000123245,0.000123245,0.000123245
258,5827.47,1.05127,0.56354,1.10265,0.96602,0.85047,0.93935,0.49261,1.71255,0.7135,1.62403,0.000118684,0.000118684,0.000118684
259,5841.32,1.01339,0.57656,1.06567,0.96827,0.85552,0.93593,0.48623,1.72692,0.7015,1.62993,0.000114221,0.000114221,0.000114221
260,5855.3,1.01835,0.56633,1.04525,0.96148,0.85981,0.9351,0.48718,1.72726,0.71725,1.63704,0.000109856,0.000109856,0.000109856
261,5869.3,1.01772,0.564,1.04487,0.96333,0.85047,0.93598,0.49046,1.71096,0.70788,1.62331,0.00010559,0.00010559,0.00010559
262,5883.04,1.00651,0.53946,1.07583,0.95981,0.85047,0.93272,0.49552,1.7093,0.72182,1.62659,0.000101423,0.000101423,0.000101423
263,5896.77,1.03622,0.55152,1.07466,0.9666,0.86916,0.94648,0.49576,1.71206,0.70982,1.62729,9.73555e-05,9.73555e-05,9.73555e-05
264,5910.82,1.02263,0.54456,1.06585,0.96855,0.86345,0.94278,0.49288,1.72504,0.71269,1.64207,9.33881e-05,9.33881e-05,9.33881e-05
265,5925.77,1.02099,0.55028,1.0736,0.96501,0.86916,0.94797,0.48958,1.7185,0.70828,1.63836,8.95213e-05,8.95213e-05,8.95213e-05
266,5939.68,1.04112,0.56947,1.06287,0.96692,0.86916,0.95999,0.49275,1.71215,0.69866,1.62539,8.57554e-05,8.57554e-05,8.57554e-05
267,5954.39,0.99999,0.52953,1.05962,0.95527,0.85981,0.94082,0.49595,1.72192,0.72144,1.64057,8.20908e-05,8.20908e-05,8.20908e-05
268,5967.83,1.0322,0.53593,1.06225,0.9567,0.85981,0.93979,0.49244,1.71837,0.72454,1.64914,7.8528e-05,7.8528e-05,7.8528e-05
269,5981.79,1.00454,0.5584,1.03324,0.95755,0.85981,0.94317,0.49373,1.7165,0.70796,1.64424,7.50674e-05,7.50674e-05,7.50674e-05
270,5995.75,1.05394,0.56626,1.05742,0.9611,0.85981,0.93698,0.49485,1.72498,0.71191,1.6511,7.17093e-05,7.17093e-05,7.17093e-05
271,6010.21,1.02854,0.55804,1.09426,0.9581,0.85477,0.93538,0.49594,1.72527,0.72108,1.65361,6.8454e-05,6.8454e-05,6.8454e-05
272,6024.4,1.0342,0.56073,1.06658,0.95825,0.85802,0.93419,0.4957,1.71806,0.71502,1.64774,6.53021e-05,6.53021e-05,6.53021e-05
273,6038.35,0.9716,0.52745,1.04798,0.9582,0.85694,0.94209,0.49825,1.7192,0.70416,1.64707,6.22537e-05,6.22537e-05,6.22537e-05
274,6052.65,0.96182,0.54309,1.01279,0.95816,0.85619,0.93536,0.4956,1.72395,0.71546,1.64696,5.93093e-05,5.93093e-05,5.93093e-05
275,6066.81,1.01223,0.56321,1.06089,0.95813,0.85543,0.93483,0.49132,1.72921,0.71852,1.64878,5.64691e-05,5.64691e-05,5.64691e-05
276,6080.79,1.03334,0.57489,1.05137,0.94968,0.85047,0.93188,0.49183,1.71523,0.72773,1.63772,5.37334e-05,5.37334e-05,5.37334e-05
277,6094.67,1.01745,0.53919,1.07401,0.95148,0.85047,0.93777,0.48829,1.71804,0.71301,1.63551,5.11027e-05,5.11027e-05,5.11027e-05
278,6109.08,1.04024,0.56679,1.09203,0.94803,0.85241,0.94052,0.49254,1.71042,0.71075,1.6327,4.85771e-05,4.85771e-05,4.85771e-05
279,6122.75,0.99632,0.53306,1.03884,0.95146,0.85981,0.94233,0.49494,1.71155,0.71304,1.63312,4.61569e-05,4.61569e-05,4.61569e-05
280,6137.38,1.01411,0.55021,1.06375,0.95701,0.85981,0.9402,0.49088,1.71836,0.71944,1.64153,4.38424e-05,4.38424e-05,4.38424e-05
281,6152.75,0.99248,0.53735,1.05852,0.95691,0.85981,0.93496,0.4886,1.71984,0.71761,1.63925,4.16339e-05,4.16339e-05,4.16339e-05
282,6166.55,1.03571,0.57013,1.07259,0.95496,0.85981,0.93651,0.48665,1.71511,0.7049,1.63941,3.95315e-05,3.95315e-05,3.95315e-05
283,6180.23,0.99687,0.55319,1.06182,0.94819,0.85527,0.94216,0.49344,1.70861,0.71413,1.63688,3.75356e-05,3.75356e-05,3.75356e-05
284,6194.33,1.0167,0.54969,1.03446,0.94776,0.85981,0.94529,0.49162,1.71078,0.70463,1.63658,3.56463e-05,3.56463e-05,3.56463e-05
285,6207.98,0.98322,0.51947,1.05057,0.94389,0.85981,0.94462,0.49273,1.70521,0.70099,1.63328,3.38639e-05,3.38639e-05,3.38639e-05
286,6221.97,1.01817,0.56585,1.04087,0.94609,0.85981,0.93699,0.49803,1.70839,0.71201,1.64111,3.21885e-05,3.21885e-05,3.21885e-05
287,6235.86,0.98534,0.56352,1.04884,0.94663,0.85981,0.93768,0.493,1.71198,0.71078,1.63848,3.06204e-05,3.06204e-05,3.06204e-05
288,6249.53,1.01524,0.56934,1.07698,0.95371,0.85047,0.93765,0.49323,1.71763,0.70765,1.6442,2.91596e-05,2.91596e-05,2.91596e-05
289,6264.07,1.0303,0.57176,1.063,0.95785,0.8496,0.94412,0.49451,1.71418,0.70732,1.64533,2.78064e-05,2.78064e-05,2.78064e-05
290,6277.95,1.02768,0.55732,1.09166,0.97756,0.85047,0.95126,0.49594,1.71047,0.69924,1.63777,2.6561e-05,2.6561e-05,2.6561e-05
291,6292.56,0.92572,0.48971,1.07166,0.91717,0.8785,0.92112,0.47974,1.72171,0.74335,1.65246,2.54233e-05,2.54233e-05,2.54233e-05
292,6306.86,0.92779,0.48378,1.04958,0.91776,0.8785,0.91381,0.47303,1.7273,0.76604,1.6581,2.43937e-05,2.43937e-05,2.43937e-05
293,6320.62,0.91379,0.49052,1.04651,0.91242,0.87632,0.91496,0.47402,1.7308,0.75322,1.65432,2.34721e-05,2.34721e-05,2.34721e-05
294,6334.25,0.88346,0.46531,1.03581,0.92969,0.86506,0.91566,0.47366,1.73186,0.75332,1.65255,2.26587e-05,2.26587e-05,2.26587e-05
295,6347.82,0.94215,0.48371,1.06649,0.93018,0.87165,0.91743,0.46887,1.73744,0.75791,1.65859,2.19535e-05,2.19535e-05,2.19535e-05
296,6361.74,0.93143,0.47961,1.0565,0.92084,0.86979,0.91701,0.46726,1.74444,0.76254,1.66751,2.13568e-05,2.13568e-05,2.13568e-05
297,6375.55,0.91551,0.48489,1.03676,0.93578,0.86916,0.91884,0.47293,1.73776,0.75544,1.66022,2.08684e-05,2.08684e-05,2.08684e-05
298,6389.44,0.92288,0.48099,1.05547,0.93993,0.87738,0.9206,0.47317,1.73532,0.75162,1.66167,2.04885e-05,2.04885e-05,2.04885e-05
299,6403.17,0.9233,0.4802,1.06688,0.95741,0.84044,0.91739,0.47133,1.74502,0.74677,1.66779,2.02171e-05,2.02171e-05,2.02171e-05
300,6416.68,0.89766,0.46516,1.04963,0.93905,0.86403,0.91889,0.47076,1.74032,0.74706,1.66646,2.00543e-05,2.00543e-05,2.00543e-05
